identifier,identifier_filename,repository,repository_location,collection_identifier,collection,title,name,name_authority,name_type,name_role,item_type,internet_media_type,form,form_URI,extent,abstract,date_text,date_single/start,date_end,date_qualifier,public_note,shelf_locator,subject_broad_local,subject_lcsh,subject_lcsh_authority,subject_lcsh_URI,subject_lcsh 2,subject_lcsh_authority 2,subject_lcsh_URI 2,subject_name 1,subject_name_URI 1,subject_name 2,subject_name_URI 2,subject_geographic 1,subject_geographic_URI 1,subject_geographic_coordinates 1,subject_geographic 2,subject_geographic_URI 2,subject_geographic_coordinates 2,project_title,project_URL
daniel_International_0145,daniel_International_0145.tif,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",International,"Daniel, Charles R. (Charlie), Jr., 1930-",,personal,Creator,still image,image/jpeg,drawings (visual works),http://vocab.getty.edu/aat/300033973,1 digital image; 1 still image,How can we have a disarmament conference unless we invite the toy manufacturers?,1979,1979,,,,International,International,Firearms,lcsh,http://id.loc.gov/authorities/subjects/sh85048533,,,,,,United Nations,http://id.loc.gov/authorities/names/n79021345,,,,,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection
daniel_International_0146,daniel_International_0146.tif,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",International,"Daniel, Charles R. (Charlie), Jr., 1930-",,personal,Creator,still image,image/jpeg,drawings (visual works),http://vocab.getty.edu/aat/300033973,1 digital image; 1 still image,Maybe we should denounce those Israelis,circa 1980,1980,,approximate,,International,International,Terrorism,lcsh,http://id.loc.gov/authorities/subjects/sh85134112,,,,,,United Nations,http://id.loc.gov/authorities/names/n79021345,,,,,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection
daniel_International_0147,daniel_International_0147.tif,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",International,"Daniel, Charles R. (Charlie), Jr., 1930-",,personal,Creator,still image,image/jpeg,drawings (visual works),http://vocab.getty.edu/aat/300033973,1 digital image; 1 still image,Bargaining Table - On Hold,circa 1980,1980,,approximate,,International,International,,,,World politics--Congresses,lcsh,http://id.loc.gov/authorities/subjects/sh2008113786,,,,,Soviet Union,http://id.loc.gov/authorities/names/n80126312,"60N, 98E",,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection
daniel_International_0148,daniel_International_0148.tif,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",International,"Daniel, Charles R. (Charlie), Jr., 1930-",,personal,Creator,still image,image/jpeg,drawings (visual works),http://vocab.getty.edu/aat/300033973,1 digital image; 1 still image,"I got the Mandela part, what did Arafat and Rabin do?",1993,1993,,,,International,International,,,,,,,,,,,Middle East,http://id.loc.gov/authorities/subjects/sh85090501,"33.13906N, 35.85869E",South Africa,http://id.loc.gov/authorities/names/n79023005,"29S, 24E",Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection
daniel_International_0149,daniel_International_0149.tif,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",International,"Daniel, Charles R. (Charlie), Jr., 1930-",,personal,Creator,still image,image/jpeg,drawings (visual works),http://vocab.getty.edu/aat/300033973,1 digital image; 1 still image,Red Alert! Incoming Plowshares!,circa 1990,1990,,approximate,,International,International,,,,,,,,,,,Middle East,http://id.loc.gov/authorities/subjects/sh85090501,"33.13906N, 35.85869E",Israel,http://id.loc.gov/authorities/names/n79003285,"31.5N, 34.75E",Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection
daniel_International_0150,daniel_International_0150.tif,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",International,"Daniel, Charles R. (Charlie), Jr., 1930-",,personal,Creator,still image,image/jpeg,drawings (visual works),http://vocab.getty.edu/aat/300033973,1 digital image; 1 still image,"On second thought, cancel the danish and give me two donuts",2005,2005,,,,International,International,,,,Caricatures and cartoons,lcsh,http://id.loc.gov/authorities/subjects/sh85020312,"Muḥammad, Prophet, -632",http://id.loc.gov/authorities/names/n79130881,,,,,,,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection
daniel_International_0151,daniel_International_0151.tif,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",International,"Daniel, Charles R. (Charlie), Jr., 1930-",,personal,Creator,still image,image/jpeg,drawings (visual works),http://vocab.getty.edu/aat/300033973,1 digital image; 1 still image,"On secont thought, maybe you do have a right to exist",1982,1982,,,,International,International,,,,,,,"Arafat, Yasir, 1929-2004",http://id.loc.gov/authorities/names/n83055228,,,,,,Israel,http://id.loc.gov/authorities/names/n79003285,"31.5N, 34.75E",Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection
daniel_International_0152,daniel_International_0152.tif,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",International,"Daniel, Charles R. (Charlie), Jr., 1930-",,personal,Creator,still image,image/jpeg,drawings (visual works),http://vocab.getty.edu/aat/300033973,1 digital image; 1 still image,From out of the ballot box rose the…Palestinian elections,circa 2000,2000,,approximate,,International,International,Voting,lcsh,http://id.loc.gov/authorities/subjects/sh85144418,,,,,,,,,,,Middle East,http://id.loc.gov/authorities/subjects/sh85090501,"31.5N, 34.75E",Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection
daniel_International_0153,daniel_International_0153.tif,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",International,"Daniel, Charles R. (Charlie), Jr., 1930-",,personal,Creator,still image,image/jpeg,drawings (visual works),http://vocab.getty.edu/aat/300033973,1 digital image; 1 still image,Palestinian vote (kills dove of peace),2006,2006,,,,International,International,Voting,lcsh,http://id.loc.gov/authorities/subjects/sh85144418,,,,,,,,,,,Middle East,http://id.loc.gov/authorities/subjects/sh85090501,"31.5N, 34.75E",Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection
daniel_International_0154,daniel_International_0154.tif,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",International,"Daniel, Charles R. (Charlie), Jr., 1930-",,personal,Creator,still image,image/jpeg,drawings (visual works),http://vocab.getty.edu/aat/300033973,1 digital image; 1 still image,Beating Swords in to _ _ _ wshares,circa 1990,1990,,approximate,,International,International,,,,,,,,,Munaẓẓamat al-Taḥrīr al-Filasṭīnīyah,http://id.loc.gov/authorities/names/n80113663,Israel,http://id.loc.gov/authorities/names/n79003285,"31.5N, 34.75E",,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection
daniel_International_0155,daniel_International_0155.tif,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",International,"Daniel, Charles R. (Charlie), Jr., 1930-",,personal,Creator,still image,image/jpeg,drawings (visual works),http://vocab.getty.edu/aat/300033973,1 digital image; 1 still image,Trust me… (kick the football),circa 2000,2000,,approximate,,International,International,,,,Peanuts (Comic strip),,,,,,,Iran,http://id.loc.gov/authorities/names/n79039880,"32N, 53E",,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection
daniel_International_0156,daniel_International_0156.tif,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",International,"Daniel, Charles R. (Charlie), Jr., 1930-",,personal,Creator,still image,image/jpeg,drawings (visual works),http://vocab.getty.edu/aat/300033973,1 digital image; 1 still image,"It's either a terroroist, a sexual predator or the Patriot Act",2001,2001,,,,International,International,Terrorism,lcsh,http://id.loc.gov/authorities/subjects/sh85134112,,,,,,,,,,,,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection
daniel_International_0157,daniel_International_0157.tif,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",International,"Daniel, Charles R. (Charlie), Jr., 1930-",,personal,Creator,still image,image/jpeg,drawings (visual works),http://vocab.getty.edu/aat/300033973,1 digital image; 1 still image,This is a hijack…Stick 'em up!!,circa 1975,1975,,approximate,,International,International,Airplanes,lcsh,http://id.loc.gov/authorities/subjects/sh85002782,Terrorism,lcsh,http://id.loc.gov/authorities/subjects/sh85134112,,,,,,,,,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection
daniel_International_0158,daniel_International_0158.tif,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",International,"Daniel, Charles R. (Charlie), Jr., 1930-",,personal,Creator,still image,image/jpeg,drawings (visual works),http://vocab.getty.edu/aat/300033973,1 digital image; 1 still image,South Vietnam Election,1956,1956,,,,International,International,,,,,,,"Mao, Zedong, 1893-1976",http://id.loc.gov/authorities/names/n78087649,,,,,,,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection
daniel_International_0159,daniel_International_0159.tif,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",International,"Daniel, Charles R. (Charlie), Jr., 1930-",,personal,Creator,still image,image/jpeg,drawings (visual works),http://vocab.getty.edu/aat/300033973,1 digital image; 1 still image,US Nuclear weapons secrets in fortune cookie,1999,1999,,,,International,International,,,,Atomic bomb,lcsh,http://id.loc.gov/authorities/subjects/sh85009310,,,,,China,http://id.loc.gov/authorities/names/n79091151,,,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection
daniel_International_0160,daniel_International_0160.tif,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",International,"Daniel, Charles R. (Charlie), Jr., 1930-",,personal,Creator,still image,image/jpeg,drawings (visual works),http://vocab.getty.edu/aat/300033973,1 digital image; 1 still image,Says here Jane Fonda is going to entertain the troops…Whose?,1972,1972,,,,International,International,"Vietnam War, 1961-1975",lcsh,http://id.loc.gov/authorities/subjects/sh85143277,Protests (Negotiable instruments),lcsh,http://id.loc.gov/authorities/subjects/sh85107730,,,,,,,,,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection
daniel_International_0161,daniel_International_0161.tif,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",International,"Daniel, Charles R. (Charlie), Jr., 1930-",,personal,Creator,still image,image/jpeg,drawings (visual works),http://vocab.getty.edu/aat/300033973,1 digital image; 1 still image,Starving beggar is given nuclear weapons instead,circa 1975,1975,,approximate,,International,International,,,,Atomic bomb,lcsh,http://id.loc.gov/authorities/subjects/sh85009310,,,,,India,http://id.loc.gov/authorities/names/n80125948,"22N, 79E",,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection
daniel_International_0162,daniel_International_0162.tif,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",International,"Daniel, Charles R. (Charlie), Jr., 1930-",,personal,Creator,still image,image/jpeg,drawings (visual works),http://vocab.getty.edu/aat/300033973,1 digital image; 1 still image,Just like a fairy tale (Princess and Frog),circa 1997,1997,,approximate,,International,International,,,,,,,"Charles, Prince of Wales, 1948-",http://id.loc.gov/authorities/names/n78089005,"Diana, Princess of Wales, 1961-1997",http://id.loc.gov/authorities/names/n81073496,,,,,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection
daniel_International_0163,daniel_International_0163.tif,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",International,"Daniel, Charles R. (Charlie), Jr., 1930-",,personal,Creator,still image,image/jpeg,drawings (visual works),http://vocab.getty.edu/aat/300033973,1 digital image; 1 still image,The Free World's Debt to Sir Winston Churchill,1965,1965,,,,International,International,Celebrities--Death,lcsh,http://id.loc.gov/authorities/subjects/sh2009118587,,,,,,"Churchill, Winston, 1874-1965",http://id.loc.gov/authorities/names/n78085430,,,,,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection
daniel_International_0164,daniel_International_0164.tif,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",International,"Daniel, Charles R. (Charlie), Jr., 1930-",,personal,Creator,still image,image/jpeg,drawings (visual works),http://vocab.getty.edu/aat/300033973,1 digital image; 1 still image,"Here, let me give you a hand, my friend",circa 1965,1965,,approximate,,International,International,,,,Foreign exchange rates,lcsh,http://id.loc.gov/authorities/subjects/sh91004893,"Gaulle, Charles de, 1890-1970",http://id.loc.gov/authorities/names/n79041762,,,,,,,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection
daniel_International_0165,daniel_International_0165.tif,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",International,"Daniel, Charles R. (Charlie), Jr., 1930-",,personal,Creator,still image,image/jpeg,drawings (visual works),http://vocab.getty.edu/aat/300033973,1 digital image; 1 still image,49.5% voted 'oui' and 50.5% voted 'we',1995,1995,,,,International,International,,,,Voting,lcsh,http://id.loc.gov/authorities/subjects/sh85144418,,,,,Québec (Province),http://id.loc.gov/authorities/names/n80001244,"52.00017N, 71.99907W",,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection
daniel_International_0166,daniel_International_0166.tif,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",International,"Daniel, Charles R. (Charlie), Jr., 1930-",,personal,Creator,still image,image/jpeg,drawings (visual works),http://vocab.getty.edu/aat/300033973,1 digital image; 1 still image,"What do you mean, ""Sometimes I don't act like a dove?",circa 1975,1975,,approximate,,International,International,,,,,,,,,,,Czechoslovakia,http://id.loc.gov/authorities/names/n81032269,"49.00000N, 18.00000E",Soviet Union,http://id.loc.gov/authorities/names/n80126312,"60N, 98E",Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection
daniel_International_0167,daniel_International_0167.tif,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",International,"Daniel, Charles R. (Charlie), Jr., 1930-",,personal,Creator,still image,image/jpeg,drawings (visual works),http://vocab.getty.edu/aat/300033973,1 digital image; 1 still image,East Germany (as a prisoner),1961,1961,,,,International,International,"Berlin Wall, Berlin, Germany, 1961-1989",lcsh,http://id.loc.gov/authorities/subjects/sh85013357,Communist countries,lcsh,http://id.loc.gov/authorities/subjects/sh85029173,,,,,,,,,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection
daniel_International_0168,daniel_International_0168.tif,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",International,"Daniel, Charles R. (Charlie), Jr., 1930-",,personal,Creator,still image,image/jpeg,drawings (visual works),http://vocab.getty.edu/aat/300033973,1 digital image; 1 still image,Flag loses its sickle,circa 1990,1990,,approximate,,International,International,,,,Christianity--United States,lcsh,http://id.loc.gov/authorities/subjects/sh85025234,,,,,Soviet Union,http://id.loc.gov/authorities/names/n80126312,"60N, 98E",,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection
daniel_International_0169,daniel_International_0169.tif,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",International,"Daniel, Charles R. (Charlie), Jr., 1930-",,personal,Creator,still image,image/jpeg,drawings (visual works),http://vocab.getty.edu/aat/300033973,1 digital image; 1 still image,We may learn what is on the other side of the moon,1959,1959,,,,International,International,,,,Communist countries,lcsh,http://id.loc.gov/authorities/subjects/sh85029173,,,,,Soviet Union,http://id.loc.gov/authorities/names/n80126312,"60N, 98E",,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection
daniel_International_0170,daniel_International_0170.tif,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",International,"Daniel, Charles R. (Charlie), Jr., 1930-",,personal,Creator,still image,image/jpeg,drawings (visual works),http://vocab.getty.edu/aat/300033973,1 digital image; 1 still image,My chicken farm is being taken over by Rhode Island Reds,circa 1970,1970,,approximate,,International,International,Communism--United States,lcsh,http://id.loc.gov/authorities/subjects/sh85029130,Agriculture,lcsh,http://id.loc.gov/authorities/subjects/sh85002415,,,,,,,,,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection
daniel_International_0171,daniel_International_0171.tif,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",International,"Daniel, Charles R. (Charlie), Jr., 1930-",,personal,Creator,still image,image/jpeg,drawings (visual works),http://vocab.getty.edu/aat/300033973,1 digital image; 1 still image,"Bah, Humbug! (US and Soviet hardliners)",circa 1986,1986,,approximate,,International,International,,,,,,,"Reagan, Ronald",http://id.loc.gov/authorities/names/n79059562,"Gorbachev, Mikhail Sergeevich, 1931-",http://id.loc.gov/authorities/names/n85050740,,,,,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection
daniel_International_0172,daniel_International_0172.tif,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",International,"Daniel, Charles R. (Charlie), Jr., 1930-",,personal,Creator,still image,image/jpeg,drawings (visual works),http://vocab.getty.edu/aat/300033973,1 digital image; 1 still image,"Neutrals? (kiss Khrushchev, slam Uncle Sam)",circa 1965,1965,,approximate,,International,International,,,,,,,"Khrushchev, Nikita Sergeevich, 1894-1971",http://id.loc.gov/authorities/names/n80021705,,,,,,Soviet Union,http://id.loc.gov/authorities/names/n80126312,"60N, 98E",Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection
daniel_International_0173,daniel_International_0173.tif,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",International,"Daniel, Charles R. (Charlie), Jr., 1930-",,personal,Creator,still image,image/jpeg,drawings (visual works),http://vocab.getty.edu/aat/300033973,1 digital image; 1 still image,Fidel Castro is a Communist,1961,1961,,,,International,International,,,,Communism--United States,lcsh,http://id.loc.gov/authorities/subjects/sh85029130,,,,,Cuba,http://id.loc.gov/authorities/names/n79079435,"22.00000N, 79.50000W",,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection
daniel_International_0174,daniel_International_0174.tif,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",International,"Daniel, Charles R. (Charlie), Jr., 1930-",,personal,Creator,still image,image/jpeg,drawings (visual works),http://vocab.getty.edu/aat/300033973,1 digital image; 1 still image,Behind one door is a man-eating tiger and behind the other,circa 1978,1978,,approximate,,International,International,,,,Treaties,lcsh,http://id.loc.gov/authorities/subjects/sh85137207,,,,,Panama Canal (Panama),http://id.loc.gov/authorities/subjects/sh85097339,"8.99797N, 79.59269W",,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection
daniel_International_0175,daniel_International_0175.tif,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",International,"Daniel, Charles R. (Charlie), Jr., 1930-",,personal,Creator,still image,image/jpeg,drawings (visual works),http://vocab.getty.edu/aat/300033973,1 digital image; 1 still image,It's impolite to grab across the table!,1982,1982,,,,International,International,,,,"Falkland Islands War, 1982",lcsh,http://id.loc.gov/authorities/subjects/sh85046967,,,"Thatcher, Margaret",http://id.loc.gov/authorities/names/n50000017,,,,,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection
daniel_Knoxville_0177,daniel_Knoxville_0177.tif,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",Knoxville,"Daniel, Charles R. (Charlie), Jr., 1930-",,personal,Creator,still image,image/jpeg,drawings (visual works),http://vocab.getty.edu/aat/300033973,1 digital image; 1 still image,"I can't do it. Here, you do it.",circa 2000,2000,,approximate,,Knoxville,Knoxville,Term limits (Public office),lcsh,http://id.loc.gov/authorities/subjects/sh97002846,Voting,lcsh,http://id.loc.gov/authorities/subjects/sh85144418,,,,,,,,,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection
daniel_Knoxville_0178,daniel_Knoxville_0178.tif,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",Knoxville,"Daniel, Charles R. (Charlie), Jr., 1930-",,personal,Creator,still image,image/jpeg,drawings (visual works),http://vocab.getty.edu/aat/300033973,1 digital image; 1 still image,The skeletons in our closet were registered to vote!,circa 1960,1960,,approximate,,Knoxville,Knoxville,Elections--Corrupt practices,lcsh,http://id.loc.gov/authorities/subjects/sh85041558,,,,,,Knox County (Tenn.). Election Commission,,,,,,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection
daniel_Knoxville_0179,daniel_Knoxville_0179.tif,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",Knoxville,"Daniel, Charles R. (Charlie), Jr., 1930-",,personal,Creator,still image,image/jpeg,drawings (visual works),http://vocab.getty.edu/aat/300033973,1 digital image; 1 still image,Putting people in jail is like buying gifts - you must charge 'em,circa 1960,1960,,approximate,,Knoxville,Knoxville,Sheriffs,lcsh,http://id.loc.gov/authorities/subjects/sh85121366,Jails,lcsh,http://id.loc.gov/authorities/subjects/sh85069253,,,,,,,,,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection
daniel_Knoxville_0180,daniel_Knoxville_0180.tif,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",Knoxville,"Daniel, Charles R. (Charlie), Jr., 1930-",,personal,Creator,still image,image/jpeg,drawings (visual works),http://vocab.getty.edu/aat/300033973,1 digital image; 1 still image,"City Humane Officer Kilt a Bar, July 1971",1971,1971,,,,Knoxville,Knoxville,Black bear,lcsh,http://id.loc.gov/authorities/subjects/sh85014524,Graffiti,lcsh,http://id.loc.gov/authorities/subjects/sh85056185,,,,,,,,,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection
daniel_Knoxville_0181,daniel_Knoxville_0181.tif,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",Knoxville,"Daniel, Charles R. (Charlie), Jr., 1930-",,personal,Creator,still image,image/jpeg,drawings (visual works),http://vocab.getty.edu/aat/300033973,1 digital image; 1 still image,"(Step) Forward, Walker Backward",circa 1959,1959,,approximate,,Knoxville,Knoxville,,,,Political campaigns,lcsh,http://id.loc.gov/authorities/subjects/sh85041555,"Walker, Cas",http://id.loc.gov/authorities/names/n88267803,,,,,,,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection
daniel_Knoxville_0182,daniel_Knoxville_0182.tif,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",Knoxville,"Daniel, Charles R. (Charlie), Jr., 1930-",,personal,Creator,still image,image/jpeg,drawings (visual works),http://vocab.getty.edu/aat/300033973,1 digital image; 1 still image,Moffat for Mayor,circa 1960,1960,,approximate,,Knoxville,Knoxville,,,,,,,"Duncan, John",http://id.loc.gov/authorities/names/n80132486,"Walker, Cas",http://id.loc.gov/authorities/names/n88267803,,,,,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection
