Identifier,repository,repository_location,collection_identifier,collection,title,name,name_authority,name_type,name_role,item_type,internet_media_type,form,form_URI,extent,abstract,date_text,date_single/start,date_end,date_qualifier,public_note,shelf_locator,subject_broad_local,subject_lcsh,subject_lcsh_authority,subject_lcsh_URI,subject_lcsh 2,subject_topical,subject_topical 2,subject_name 1,subject_name 2,subject_geographic 1,subject_geographic 2,project_title,project_URL
daniel_NationalPolitics_0391,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",National Politics,"Daniel, Charles R. (Charlie), Jr., 1930-",,personal,Creator,still image,image/jpeg,drawings (visual works),http://vocab.getty.edu/aat/300033973,1 digital image; 1 still image,Now you've hurt the chicken hawk's feelings!,circa 2000,2000,,approximate,,National Politics,National Politics,World politics,lcsh,http://id.loc.gov/authorities/subjects/sh85148216,Bald eagle,International politics,Bald eagle,,,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection
daniel_NationalPolitics_0392,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",National Politics,"Daniel, Charles R. (Charlie), Jr., 1930-",,personal,Creator,still image,image/jpeg,drawings (visual works),http://vocab.getty.edu/aat/300033973,1 digital image; 1 still image,Here's a pigskin we can kick around,circa 1960,1960,,approximate,,National Politics,National Politics,,,,,,,Democrats,,China,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection
daniel_NationalPolitics_0393,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",National Politics,"Daniel, Charles R. (Charlie), Jr., 1930-",,personal,Creator,still image,image/jpeg,drawings (visual works),http://vocab.getty.edu/aat/300033973,1 digital image; 1 still image,"What kind of shape am I in, Doc?",1963,1963,,,,National Politics,National Politics,"Economic assistance, American",lcsh,http://id.loc.gov/authorities/subjects/sh85040770,,Foreign aid,,,Clay's Committee,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection
daniel_NationalPolitics_0394,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",National Politics,"Daniel, Charles R. (Charlie), Jr., 1930-",,personal,Creator,still image,image/jpeg,drawings (visual works),http://vocab.getty.edu/aat/300033973,1 digital image; 1 still image,"No wonder she's not running smoothly, Sam; you've got a lot of nuts loose in here",circa 1970,1970,,approximate,,National Politics,National Politics,Uncle Sam (Symbolic character),lcsh,http://id.loc.gov/authorities/subjects/sh85139569,Automobiles,Uncle Sam,Automobiles,,,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection
daniel_NationalPolitics_0395,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",National Politics,"Daniel, Charles R. (Charlie), Jr., 1930-",,personal,Creator,still image,image/jpeg,drawings (visual works),http://vocab.getty.edu/aat/300033973,1 digital image; 1 still image,I said eminent domain at the dinner table…congratulate or wash my mouth,circa 2010,2010,,approximate,,National Politics,National Politics,Families,lcsh,http://id.loc.gov/authorities/subjects/sh85047009,,Families,,,,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection
daniel_NationalPolitics_0396,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",National Politics,"Daniel, Charles R. (Charlie), Jr., 1930-",,personal,Creator,still image,image/jpeg,drawings (visual works),http://vocab.getty.edu/aat/300033973,1 digital image; 1 still image,I realized my joke was in poor taste when those reporters ate it up,circa 1980,1980,,approximate,,National Politics,National Politics,Vice-Presidents,lcsh,http://id.loc.gov/authorities/subjects/sh85143155,Airplanes,Vice President,Airplanes,,,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection
daniel_NationalPolitics_0397,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",National Politics,"Daniel, Charles R. (Charlie), Jr., 1930-",,personal,Creator,still image,image/jpeg,drawings (visual works),http://vocab.getty.edu/aat/300033973,1 digital image; 1 still image,"Send the children to bed, Mable; it's time for the state of the union message",circa 1970,1970,,approximate,,National Politics,National Politics,Television,lcsh,http://id.loc.gov/authorities/subjects/sh85133456,Families,Television,Families,,,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection
daniel_NationalPolitics_0398,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",National Politics,"Daniel, Charles R. (Charlie), Jr., 1930-",,personal,Creator,still image,image/jpeg,drawings (visual works),http://vocab.getty.edu/aat/300033973,1 digital image; 1 still image,I'm affluent; tell the good bunny I'm here for my goodies.,circa 1995,1995,,approximate,,National Politics,National Politics,,,,Easter Bunny,,Easter Bunny,White House,,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection
daniel_NationalPolitics_0399,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",National Politics,"Daniel, Charles R. (Charlie), Jr., 1930-",,personal,Creator,still image,image/jpeg,drawings (visual works),http://vocab.getty.edu/aat/300033973,1 digital image; 1 still image,"When Harry a-strolling goes, he always steps on a lot of toes",circa 1960,1960,,approximate,,National Politics,National Politics,,,,International politics,,International politics,Harry S. Truman,,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection
daniel_NationalPolitics_0400,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",National Politics,"Daniel, Charles R. (Charlie), Jr., 1930-",,personal,Creator,still image,image/jpeg,drawings (visual works),http://vocab.getty.edu/aat/300033973,1 digital image; 1 still image,It's time to accuse Nixon of mud slinging.,circa 1960,1960,,approximate,,National Politics,National Politics,,,,Campaigns,,Campaigns,Harry S. Truman,,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection
daniel_NationalPolitics_0401,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",National Politics,"Daniel, Charles R. (Charlie), Jr., 1930-",,personal,Creator,still image,image/jpeg,drawings (visual works),http://vocab.getty.edu/aat/300033973,1 digital image; 1 still image,Without big spending he may never recover,circa 1960,1960,,approximate,,National Politics,National Politics,,,,Economy,,Economy,Dwight D. Eisenhower,,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection
daniel_NationalPolitics_0402,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",National Politics,"Daniel, Charles R. (Charlie), Jr., 1930-",,personal,Creator,still image,image/jpeg,drawings (visual works),http://vocab.getty.edu/aat/300033973,1 digital image; 1 still image,No time to think of money; we've got space problems,circa 1960,1960,,approximate,,National Politics,National Politics,Budget--United States,lcsh,http://id.loc.gov/authorities/subjects/sh85017604,Campaigns,Balanced Budget,Campaigns,,,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection
daniel_NationalPolitics_0403,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",National Politics,"Daniel, Charles R. (Charlie), Jr., 1930-",,personal,Creator,still image,image/jpeg,drawings (visual works),http://vocab.getty.edu/aat/300033973,1 digital image; 1 still image,Look at that goofy Noah and his ark,circa 1960,1960,,approximate,,National Politics,National Politics,,,,Economy,,Economy,Dwight D. Eisenhower,,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection
daniel_NationalPolitics_0404,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",National Politics,"Daniel, Charles R. (Charlie), Jr., 1930-",,personal,Creator,still image,image/jpeg,drawings (visual works),http://vocab.getty.edu/aat/300033973,1 digital image; 1 still image,What!! And desert the ship (of modern Republicanism),circa 1960,1960,,approximate,,National Politics,National Politics,,,,,,,Dwight D. Eisenhower,Republicans,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection
daniel_NationalPolitics_0405,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",National Politics,"Daniel, Charles R. (Charlie), Jr., 1930-",,personal,Creator,still image,image/jpeg,drawings (visual works),http://vocab.getty.edu/aat/300033973,1 digital image; 1 still image,The Inaugural ball…and chain,circa 1962,1962,,approximate,,National Politics,National Politics,,,,Inauguration,,Inauguration,John F. Kennedy,,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection
daniel_NationalPolitics_0406,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",National Politics,"Daniel, Charles R. (Charlie), Jr., 1930-",,personal,Creator,still image,image/jpeg,drawings (visual works),http://vocab.getty.edu/aat/300033973,1 digital image; 1 still image,JFK to be on Robert Frost TV show,1961,1961,,,,National Politics,National Politics,,,,,,,John F. Kennedy,Ed Sullivan,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection
daniel_NationalPolitics_0407,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",National Politics,"Daniel, Charles R. (Charlie), Jr., 1930-",,personal,Creator,still image,image/jpeg,drawings (visual works),http://vocab.getty.edu/aat/300033973,1 digital image; 1 still image,I'm afraid you're a dead duck,circa 1962,1962,,approximate,,National Politics,National Politics,,,,Balanced Budget,,Balanced Budget,John F. Kennedy,,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection
daniel_NationalPolitics_0408,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",National Politics,"Daniel, Charles R. (Charlie), Jr., 1930-",,personal,Creator,still image,image/jpeg,drawings (visual works),http://vocab.getty.edu/aat/300033973,1 digital image; 1 still image,Criticsim of JFK's obese spending plans,circa 1960,1960,,approximate,,National Politics,National Politics,,,,,,,Nelson Rockefeller,John F. Kennedy,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection
daniel_NationalPolitics_0409,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",National Politics,"Daniel, Charles R. (Charlie), Jr., 1930-",,personal,Creator,still image,image/jpeg,drawings (visual works),http://vocab.getty.edu/aat/300033973,1 digital image; 1 still image,"Nurse, I feel sick",circa 1962,1962,,approximate,,National Politics,National Politics,,,,,,,Medicare,American Medical Association,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection
daniel_NationalPolitics_0410,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",National Politics,"Daniel, Charles R. (Charlie), Jr., 1930-",,personal,Creator,still image,image/jpeg,drawings (visual works),http://vocab.getty.edu/aat/300033973,1 digital image; 1 still image,"Thanks for keeping my seat warm, Bobby",circa 1962,1962,,approximate,,National Politics,National Politics,,,,Civil Rights,,Civil Rights,John F. Kennedy,,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection
daniel_NationalPolitics_0411,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",National Politics,"Daniel, Charles R. (Charlie), Jr., 1930-",,personal,Creator,still image,image/jpeg,drawings (visual works),http://vocab.getty.edu/aat/300033973,1 digital image; 1 still image,"Well, it worked for Joshua",1962,1962,,,,National Politics,National Politics,,,,Berlin Wall,,Berlin Wall,John F. Kennedy,,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection
daniel_NationalPolitics_0412,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",National Politics,"Daniel, Charles R. (Charlie), Jr., 1930-",,personal,Creator,still image,image/jpeg,drawings (visual works),http://vocab.getty.edu/aat/300033973,1 digital image; 1 still image,This is our bold new imaginative foreign plicy?,circa 1962,1962,,approximate,,National Politics,National Politics,,,,,,,John F. Kennedy,Nikita Khrushchev,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection
daniel_NationalPolitics_0413,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",National Politics,"Daniel, Charles R. (Charlie), Jr., 1930-",,personal,Creator,still image,image/jpeg,drawings (visual works),http://vocab.getty.edu/aat/300033973,1 digital image; 1 still image,This country needs a Demo Congress that will follow the Demo President,1962,1962,,,,National Politics,National Politics,,,,Campaigns,,Campaigns,John F. Kennedy,,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection
daniel_NationalPolitics_0414,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",National Politics,"Daniel, Charles R. (Charlie), Jr., 1930-",,personal,Creator,still image,image/jpeg,drawings (visual works),http://vocab.getty.edu/aat/300033973,1 digital image; 1 still image,Gee…the old place hasn't changed much!,circa 1962,1962,,approximate,,National Politics,National Politics,,,,,,,John F. Kennedy,Dwight D. Eisenhower,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection
daniel_NationalPolitics_0415,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",National Politics,"Daniel, Charles R. (Charlie), Jr., 1930-",,personal,Creator,still image,image/jpeg,drawings (visual works),http://vocab.getty.edu/aat/300033973,1 digital image; 1 still image,The Tortoise and the Hair,1968,1968,,,,National Politics,National Politics,,,,,,,Robert Kennedy,Eugene McCarthy,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection
daniel_NationalPolitics_0416,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",National Politics,"Daniel, Charles R. (Charlie), Jr., 1930-",,personal,Creator,still image,image/jpeg,drawings (visual works),http://vocab.getty.edu/aat/300033973,1 digital image; 1 still image,"And now the network that brought you ""The Dating Game"" brings you ""The Debating Game!""",1968,1968,,,,National Politics,National Politics,,,,,,,Robert Kennedy,Eugene McCarthy,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection
daniel_NationalPolitics_0417,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",National Politics,"Daniel, Charles R. (Charlie), Jr., 1930-",,personal,Creator,still image,image/jpeg,drawings (visual works),http://vocab.getty.edu/aat/300033973,1 digital image; 1 still image,The Great Headline Hunter,1965,1965,,,,National Politics,National Politics,,,,,,,Robert Kennedy,,,South America,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection
daniel_NationalPolitics_0418,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",National Politics,"Daniel, Charles R. (Charlie), Jr., 1930-",,personal,Creator,still image,image/jpeg,drawings (visual works),http://vocab.getty.edu/aat/300033973,1 digital image; 1 still image,"It's good to have you standing behind me, Ted.",circa 1968,1968,,approximate,,National Politics,National Politics,,,,,,,Ted Kennedy,George McGovern,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection
daniel_NationalPolitics_0419,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",National Politics,"Daniel, Charles R. (Charlie), Jr., 1930-",,personal,Creator,still image,image/jpeg,drawings (visual works),http://vocab.getty.edu/aat/300033973,1 digital image; 1 still image,Would you circle the name of the person you'd like to see get the nomination?,1972,1972,,,,National Politics,National Politics,,,,Campaigns,,Campaigns,Ted Kennedy,,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection
daniel_NationalPolitics_0420,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",National Politics,"Daniel, Charles R. (Charlie), Jr., 1930-",,personal,Creator,still image,image/jpeg,drawings (visual works),http://vocab.getty.edu/aat/300033973,1 digital image; 1 still image,"Isn't it a bit warm to have a fire? By the way, where's today's paper?",1969,1969,,,,National Politics,National Politics,,,,,,,Ted Kennedy,,,Chappaquiddick,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection
daniel_NationalPolitics_0421,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",National Politics,"Daniel, Charles R. (Charlie), Jr., 1930-",,personal,Creator,still image,image/jpeg,drawings (visual works),http://vocab.getty.edu/aat/300033973,1 digital image; 1 still image,"They must be angry, throwing eggs and tomatoes with food prices being what they are",circa 1980,1980,,approximate,,National Politics,National Politics,,,,,,,Ted Kennedy,,,Boston,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection
daniel_NationalPolitics_0422,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",National Politics,"Daniel, Charles R. (Charlie), Jr., 1930-",,personal,Creator,still image,image/jpeg,drawings (visual works),http://vocab.getty.edu/aat/300033973,1 digital image; 1 still image,Pentagon Employees Fired for Gambling,circa 1965,1965,,approximate,,National Politics,National Politics,,,,,,,Lyndon B. Johnson,Robert McNamara,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection
daniel_NationalPolitics_0423,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",National Politics,"Daniel, Charles R. (Charlie), Jr., 1930-",,personal,Creator,still image,image/jpeg,drawings (visual works),http://vocab.getty.edu/aat/300033973,1 digital image; 1 still image,Instead of wooden soldiers I want rubber stamps!,circa 1965,1965,,approximate,,National Politics,National Politics,,,,Santa Claus,,Santa Claus,Lyndon B. Johnson,,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection
daniel_NationalPolitics_0424,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",National Politics,"Daniel, Charles R. (Charlie), Jr., 1930-",,personal,Creator,still image,image/jpeg,drawings (visual works),http://vocab.getty.edu/aat/300033973,1 digital image; 1 still image,"No, no, Mr. President! These are the baseball Senators!",circa 1965,1965,,approximate,,National Politics,National Politics,,,,Congress,,Congress,Lyndon B. Johnson,,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection
daniel_NationalPolitics_0425,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",National Politics,"Daniel, Charles R. (Charlie), Jr., 1930-",,personal,Creator,still image,image/jpeg,drawings (visual works),http://vocab.getty.edu/aat/300033973,1 digital image; 1 still image,"Gee, he noticed me!",circa 1964,1964,,approximate,,National Politics,National Politics,,,,Campaigns,,Campaigns,Lyndon B. Johnson,,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection
daniel_NationalPolitics_0426,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",National Politics,"Daniel, Charles R. (Charlie), Jr., 1930-",,personal,Creator,still image,image/jpeg,drawings (visual works),http://vocab.getty.edu/aat/300033973,1 digital image; 1 still image,Lyndon's Message on Phony Packaging,circa 1964,1964,,approximate,,National Politics,National Politics,,,,Campaigns,,Campaigns,Lyndon B. Johnson,,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection
daniel_NationalPolitics_0427,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",National Politics,"Daniel, Charles R. (Charlie), Jr., 1930-",,personal,Creator,still image,image/jpeg,drawings (visual works),http://vocab.getty.edu/aat/300033973,1 digital image; 1 still image,"If you're fightning him, how come you're hitting me?",circa 1965,1965,,approximate,,National Politics,National Politics,,,,Inflation,,Inflation,Lyndon B. Johnson,,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection
daniel_NationalPolitics_0428,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",National Politics,"Daniel, Charles R. (Charlie), Jr., 1930-",,personal,Creator,still image,image/jpeg,drawings (visual works),http://vocab.getty.edu/aat/300033973,1 digital image; 1 still image,"I'll bet you wish you could get me married off, huh, Pop?",circa 1965,1965,,approximate,,National Politics,National Politics,,,,Inflation,,Inflation,Lyndon B. Johnson,,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection
daniel_NationalPolitics_0429,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",National Politics,"Daniel, Charles R. (Charlie), Jr., 1930-",,personal,Creator,still image,image/jpeg,drawings (visual works),http://vocab.getty.edu/aat/300033973,1 digital image; 1 still image,"Don't worry, I'll cut it.",circa 1965,1965,,approximate,,National Politics,National Politics,,,,,,,Lyndon B. Johnson,National budget,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection
daniel_NationalPolitics_0430,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",National Politics,"Daniel, Charles R. (Charlie), Jr., 1930-",,personal,Creator,still image,image/jpeg,drawings (visual works),http://vocab.getty.edu/aat/300033973,1 digital image; 1 still image,That's no watermelon - that's a Texas green pea.,circa 1965,1965,,approximate,,National Politics,National Politics,,,,,,,Lyndon B. Johnson,National budget,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection
daniel_NationalPolitics_0431,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",National Politics,"Daniel, Charles R. (Charlie), Jr., 1930-",,personal,Creator,still image,image/jpeg,drawings (visual works),http://vocab.getty.edu/aat/300033973,1 digital image; 1 still image,He hasn't even cooked the first biscuit and already he wants more dough,circa 1965,1965,,approximate,,National Politics,National Politics,,,,,,,Lyndon B. Johnson,National budget,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection
daniel_NationalPolitics_0432,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",National Politics,"Daniel, Charles R. (Charlie), Jr., 1930-",,personal,Creator,still image,image/jpeg,drawings (visual works),http://vocab.getty.edu/aat/300033973,1 digital image; 1 still image,Jump! You can make it! (Credit ability gap),circa 1965,1965,,approximate,,National Politics,National Politics,,,,Uncle Sam,,Uncle Sam,Lyndon B. Johnson,,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection
daniel_NationalPolitics_0433,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",National Politics,"Daniel, Charles R. (Charlie), Jr., 1930-",,personal,Creator,still image,image/jpeg,drawings (visual works),http://vocab.getty.edu/aat/300033973,1 digital image; 1 still image,How's that for shooting?,circa 1965,1965,,approximate,,National Politics,National Politics,War on Poverty (Program),lcsh,,Taxes,War on Poverty,Taxes,United States. Economic Opportunity Act of 1964,,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection
